user_id,data_content_id,counts,create_time,data_title
2910,1276,1.6160297839,1562240156,南平地区家庭悦读视频投票
2908,2393,1.0,1562240198,微视频专区（勿删）
2906,2445,1.0,1562240240,悦读·家@万家
2908,1091,1.0125933184,1562240198,综合频道
2824,4645,1.0,1562240043,中国人民银行发布最新版宣传视频
2908,2445,1.0,1562240198,悦读·家@万家
2907,1276,1.5826086142,1562239860,南平地区家庭悦读视频投票
2906,1276,1.624382232,1562239904,南平地区家庭悦读视频投票
2803,1276,1.7786754886,1562239863,南平地区家庭悦读视频投票
2608,1228,1.0,1562239509,关于我省2015—2017年度省级文明城市、文明村镇、文明单位、文明校园、文明家庭候选名单的公示
2904,1276,1.0,1562239502,南平地区家庭悦读视频投票
2902,1276,1.944916695,1562238955,南平地区家庭悦读视频投票
2899,1276,1.0293843176,1562238352,南平地区家庭悦读视频投票
2899,4654,1.0,1562238352,正在直播：帮帮团
2829,1091,1.0125933184,1562238350,综合频道
2895,1276,1.6619535628,1562238264,南平地区家庭悦读视频投票
2900,1276,1.7078398867,1562238109,南平地区家庭悦读视频投票
2895,4656,1.0041977754,1562237910,正在直播：福建卫视新闻
2895,2445,1.0,1562237910,悦读·家@万家
2897,1276,2.3612802209,1562237751,南平地区家庭悦读视频投票
2805,1276,1.0,1562237563,南平地区家庭悦读视频投票
2895,981,1.0041977754,1562237325,悦读·家@万家 | 南平地区家庭展示直播
2891,1276,1.0209888378,1562237599,南平地区家庭悦读视频投票
2895,4565,1.0167910821,1562237325,曹秀芬家庭《悦读——连接一家三代的爱心线》
2895,4610,1.0,1562237325,南平地区家庭展示：浦城曹秀芬家庭
2896,1276,1.0209888378,1562237206,南平地区家庭悦读视频投票
2895,559,1.0,1562237148,莆田新闻综合频道
3300,1091,1.0125933184,1562405916,综合频道
2894,1276,1.2476012039,1562237000,南平地区家庭悦读视频投票
2888,1276,1.753686193,1562236292,南平地区家庭悦读视频投票
2892,1276,1.2769586268,1562235978,南平地区家庭悦读视频投票
2804,1276,1.8951126121,1562235863,南平地区家庭悦读视频投票
2891,926,1.0083955489,1562235058,《悦读·家》暨“悦读·家@万家”活动启动仪式
2891,941,1.0,1562235058,国新办举行《关于中美经贸磋商的中方立场》白皮书发布会
2891,4620,1.0,1562235058,柯文哲桃园机场发表声明 重申“五个互相”主张
2890,1276,1.0335820377,1562235182,南平地区家庭悦读视频投票
2888,2445,1.0,1562234867,悦读·家@万家
2889,1276,1.57842972,1562234923,南平地区家庭悦读视频投票
3280,511,1.0083955489,1562398563,交通广播
2888,4607,1.0,1562234867,南平地区家庭展示：建阳包天辰家庭
2847,2445,1.0209888378,1562234943,悦读·家@万家
2832,1276,1.6869872738,1562234411,南平地区家庭悦读视频投票
2883,14,1.0041977754,1562233107,新闻广播
2883,981,1.0,1562233107,悦读·家@万家 | 南平地区家庭展示直播
2903,1276,1.4278242331,1562239515,南平地区家庭悦读视频投票
2887,4321,1.0,1562232555,2026冬奥会举办城市即将揭晓
2887,1276,2.002941302,1562232555,南平地区家庭悦读视频投票
2851,1399,1.0,1562232197,电视剧频道
2886,4615,1.0041977754,1562232170,《鲁豫有约一日行》刘德华：一起走过的日子
2885,1276,1.0755580448,1562232072,南平地区家庭悦读视频投票
2808,1276,2.9354950118,1562231903,南平地区家庭悦读视频投票
2840,4609,1.0,1562231884,南平地区家庭展示：延平游秀梅家庭
2881,1276,1.0,1562230803,南平地区家庭悦读视频投票
2809,1276,1.3356536673,1562229736,南平地区家庭悦读视频投票
2850,1091,1.0,1562229710,综合频道
2879,1276,1.0671630645,1562229507,南平地区家庭悦读视频投票
353,1276,1.2979243495,1562229248,南平地区家庭悦读视频投票
2877,1276,1.1846741058,1562228693,南平地区家庭悦读视频投票
2806,4603,1.0,1562222860,福州：房间变“粪池” 下水道反水谁担责？
279,4565,1.0,1562228414,曹秀芬家庭《悦读——连接一家三代的爱心线》
2840,4571,1.0125933184,1562228130,游秀梅家庭《来自百合小镇的女科技特派员》
2819,1276,1.5366262005,1562227321,南平地区家庭悦读视频投票
2817,1276,1.130121246,1562227092,南平地区家庭悦读视频投票
2817,2445,1.0083955489,1562226802,悦读·家@万家
2798,1276,1.1007420695,1562226692,南平地区家庭悦读视频投票
2790,981,1.0041977754,1562226580,悦读·家@万家 | 南平地区家庭展示直播
2867,3921,1.0,1562226251,喜报 | “悦读•家@万家” 三明地区前三名新鲜出炉啦！
2865,1276,1.0083955489,1562226391,南平地区家庭悦读视频投票
2866,1276,1.9573579614,1562226404,南平地区家庭悦读视频投票
2863,4623,1.0,1562226229,第五套人民币下月发行
2863,4649,1.0,1562226229,76岁老人戴“勿需让座”胸牌乘地铁
2846,1276,1.0041977754,1562226321,南平地区家庭悦读视频投票
2860,1276,1.0503727407,1562226268,南平地区家庭悦读视频投票
2863,4650,1.0,1562226229,学霸办培训班不能踩了法律红线
2848,4529,1.0,1562226230,外交部驻港公署负责人强烈谴责暴力冲击立法会 要求少数国家揭下“双重标准”的虚伪面纱
2858,2445,1.0,1562225990,悦读·家@万家
3232,1278,1.0419774287,1562515102,南平地区家庭悦读视频投票
2792,1276,1.5951436522,1562226090,南平地区家庭悦读视频投票
2805,4619,1.0,1562226046,台北市长柯文哲一行抵达上海 首站参访洋山港
2858,4608,1.0,1562225990,南平地区家庭展示：光泽黄世娇家庭
2860,981,1.0,1562225859,悦读·家@万家 | 南平地区家庭展示直播
2805,2445,1.0,1562225872,悦读·家@万家
2791,4624,1.0,1562225890,人社部：今年所有地市签发全国统一电子社保卡
2859,1276,1.1511045757,1562225866,南平地区家庭悦读视频投票
2810,4627,1.0,1562225717,多地破40℃ 福建等地上调高温津贴
2853,3921,1.0041977754,1562225453,喜报 | “悦读•家@万家” 三明地区前三名新鲜出炉啦！
2857,1276,1.0461750955,1562225429,南平地区家庭悦读视频投票
2805,1091,1.0083955489,1562225561,综合频道
2810,2393,1.0,1562225549,微视频专区（勿删）
2823,1276,1.4989814788,1562225435,南平地区家庭悦读视频投票
2854,1276,1.0209888378,1562225264,南平地区家庭悦读视频投票
2805,981,1.0083955489,1562225420,悦读·家@万家 | 南平地区家庭展示直播
2805,14,1.0167910821,1562225420,新闻广播
3162,4758,1.0,1562368035,南平市4个县市21个乡镇受灾 转移群众6109人
2855,1276,1.0251865836,1562225227,南平地区家庭悦读视频投票
2846,1091,1.0,1562224397,综合频道
2846,14,1.0,1562224397,新闻广播
2851,1276,1.0419774287,1562225154,南平地区家庭悦读视频投票
353,2445,1.0,1562225011,悦读·家@万家
2830,1276,1.4278242331,1562224437,南平地区家庭悦读视频投票
2849,559,1.0,1562224687,莆田新闻综合频道
2830,3921,1.0041977754,1562224437,喜报 | “悦读•家@万家” 三明地区前三名新鲜出炉啦！
2824,1276,1.1259243886,1562224772,南平地区家庭悦读视频投票
2795,1276,1.8992652883,1562224569,南平地区家庭悦读视频投票
2845,1276,2.5489125804,1562224418,南平地区家庭悦读视频投票
2787,1276,1.5031651874,1562224562,南平地区家庭悦读视频投票
2830,2445,1.0,1562224437,悦读·家@万家
2846,2393,1.0,1562224397,微视频专区（勿删）
2771,4644,1.0,1562224390,电视剧 《可爱的中国》 今晚央视一套重磅首播
2844,1276,1.0041977754,1562224314,南平地区家庭悦读视频投票
2843,14,1.0,1562224121,新闻广播
2833,4592,1.0,1562223855,铁路部门将从7月10日起实施新列车运行图
2843,1287,1.0,1562223724,海博TV网络直播 FM91.3《专属日粉丝节 》
2839,4565,1.0083955489,1562222976,曹秀芬家庭《悦读——连接一家三代的爱心线》
2818,1276,1.5867872356,1562223237,南平地区家庭悦读视频投票
2820,1276,1.3859393135,1562221875,南平地区家庭悦读视频投票
2837,2393,1.0251865836,1562223048,微视频专区（勿删）
2839,1091,1.0125933184,1562222976,综合频道
2839,981,1.0167910821,1562222976,悦读·家@万家 | 南平地区家庭展示直播
2837,4638,1.0,1562223048,福建这么美，等你来看见！
2786,981,1.0,1562222972,悦读·家@万家 | 南平地区家庭展示直播
2806,1276,2.1104553913,1562222992,南平地区家庭悦读视频投票
2826,4636,1.0,1562222863,读懂这些关键词，了解总书记“最牵挂的大事”
2826,981,1.0041977754,1562222820,悦读·家@万家 | 南平地区家庭展示直播
2820,981,1.0,1562221875,悦读·家@万家 | 南平地区家庭展示直播
2820,4621,1.0,1562221875,桃园：大雨酿灾&#33; 电杆爆裂传巨响 河床鱼冲上岸
2772,1276,1.8660323211,1562222760,南平地区家庭悦读视频投票
2797,1276,1.57842972,1562218463,南平地区家庭悦读视频投票
2772,4558,1.0,1562222593,垃圾分类催生网约上门回收员 靠收垃圾月入过万
2826,2393,1.0,1562222168,微视频专区（勿删）
2827,1091,1.0083955489,1562222236,综合频道
2826,2445,1.0209888378,1562221984,悦读·家@万家
2826,4555,1.0,1562221906,福建按下优化口岸营商环境“快进键”
2832,2445,1.0083955489,1562221893,悦读·家@万家
2832,2329,1.0,1562221587,微视频大赛丨活动预告
2832,4636,1.0,1562221587,读懂这些关键词，了解总书记“最牵挂的大事”
2791,1399,1.0125933184,1562221677,电视剧频道
2836,1276,1.2559896504,1562221535,南平地区家庭悦读视频投票
2836,4641,1.0041977754,1562221535,省科技厅：引领创新助力“新福建”建设
2829,1276,2.2423003074,1562221310,南平地区家庭悦读视频投票
2829,4569,1.0041977754,1562221310,魏荣淋家庭《敏而好学 不负韶华》
2829,4635,1.0,1562221310,四川宜宾市珙县发生5.6级地震
2821,2445,1.0,1562221230,悦读·家@万家
2807,1276,2.3940116981,1562221277,南平地区家庭悦读视频投票
2821,1276,1.6828157801,1562221230,南平地区家庭悦读视频投票
2807,1091,1.0,1562221192,综合频道
3030,4835,1.0041977754,1562453168,蓝营2020党内初选民调8日起跑 吴敦义亲自释疑
2833,4599,1.0,1562219145,190万人受益！​福建提高退休人员基本养老金水平
2785,1276,1.0083955489,1562212700,南平地区家庭悦读视频投票
2766,559,1.0041977754,1562211359,莆田新闻综合频道
2773,1276,1.4947975364,1562211316,南平地区家庭悦读视频投票
2781,1276,1.239212292,1562211056,南平地区家庭悦读视频投票
2780,1276,1.4529456741,1562210975,南平地区家庭悦读视频投票
2778,40,1.0,1562210888,新闻频道
2779,1276,2.5570378833,1562210797,南平地区家庭悦读视频投票
48,4632,1.0,1562210613,酒后乱按地铁紧急停车按钮 榕男子被警方拘留
2778,1091,1.0041977754,1562210795,综合频道
2777,1276,1.0545703621,1562210686,南平地区家庭悦读视频投票
2770,14,1.0,1562209570,新闻广播
2770,1091,1.0,1562209570,综合频道
2770,4559,1.0,1562209525,兰旺生家庭《广播人的和顺之家》
2770,1276,1.0,1562209422,南平地区家庭悦读视频投票
2769,1276,1.2098476618,1562209410,南平地区家庭悦读视频投票
2767,1276,1.2434068052,1562208326,南平地区家庭悦读视频投票
374,4635,1.0,1562208171,四川宜宾市珙县发生5.6级地震
2766,4586,1.0,1562206583,朱启平：坚守初心不改为民本色 勇担使命服务发展大局
2923,4736,1.0,1562320255,外交部长王毅点赞福建茶：大红袍天下第一
2765,4932,1.0083955489,1562205279,经视频道
2764,1159,1.0209888378,1562203625,东南卫视
2764,1091,1.0,1562203625,综合频道
2764,14,1.0209888378,1562203625,新闻广播
2398,1399,1.0041977754,1562203115,电视剧频道
2398,889,1.0,1562203115,少儿频道
2398,4922,1.0,1562203115,旅游频道
2398,4326,1.0,1562203115,大屏丨《福建那么美 等你来看见》
374,4626,1.0,1562202444,叮！海博早问候（7月4日）
2763,1159,1.0083955489,1562201710,东南卫视
291,4616,1.0,1562198423,《海峡新干线》7月3日
2762,1399,1.0839528829,1562199801,电视剧频道
2762,1091,1.0797554826,1562199139,综合频道
291,4614,1.0,1562198423,今日海峡
2761,4937,1.0,1562188553,民房暗藏六合彩下注点
2761,4927,1.0,1562188553,一场意外居然就这样发生了，现在他躺在病床…
2754,565,1.0041977754,1562177022,音乐广播
374,4600,1.0,1562153500,《鲁豫有约一日行》|刘德华上东南卫视啦！
2754,1399,1.0,1562153959,电视剧频道
2754,4922,1.0,1562153959,旅游频道
2471,14,1.0,1562156053,新闻广播
2760,1091,1.0041977754,1562167095,综合频道
2760,1011,1.0,1562167095,尤溪1066
2493,4602,1.0041977754,1562166708,"福建：绘就“工笔画”全方位推动""海丝""核心区建设"
2756,40,1.0,1562161634,新闻频道
2759,515,1.0,1562161837,都市广播
2759,14,1.0083955489,1562161837,新闻广播
3074,4721,1.0,1562312737,从一件普通农具读懂习近平的为民初心
374,870,1.0,1562161537,《鲁豫有约一日行》 第六季
2757,4553,1.0167910821,1562158394,2019年07月02日尤溪新闻
2758,1220,1.0,1562156218,公共频道
3253,1276,1.0377797421,1562389078,南平地区家庭悦读视频投票
2758,1159,1.0,1562156218,东南卫视
2758,1,1.0,1562156218,体育频道
2888,2426,1.0,1562457301,《悦读·家@万家》报名指南
2758,4584,1.0,1562156218,福建省出台七项新举措让台胞办证更快更方便
2758,4932,1.0125933184,1562156218,经视频道
3372,1278,1.0,1562550046,南平地区家庭悦读视频投票
2756,4932,1.0,1562156693,经视频道
2756,1091,1.0335820377,1562156693,综合频道
2754,14,1.0041977754,1562153959,新闻广播
2754,559,1.0,1562153959,莆田新闻综合频道
2754,993,1.0,1562153959,尤溪新闻综合频道
2754,4932,1.0,1562153959,经视频道
2754,40,1.0,1562153959,新闻频道
2754,1091,1.0083955489,1562153959,综合频道
2753,946,1.0,1562151241,名师解析2019福建高考试题
2753,1152,1.0,1562151241,尤溪洲大桥近景路况直播
2753,25,1.0,1562151241,五四北与北二环交叉口路况直播
2753,19,1.0,1562151241,福州象山隧道口路况直播
2753,889,1.0,1562151241,少儿频道
777,1,1.0,1562150361,体育频道
237,1,1.0,1562150448,体育频道
237,889,1.0,1562150448,少儿频道
237,1032,1.0,1562150448,海峡卫视
2753,4932,1.0,1562150031,经视频道
254,1429,1.0,1562146982,筷子在背部比划就能治病？体验的老人们居然有这么多！
438,529,1.0,1562147460,莆田新闻综合广播
115,4565,1.0083955489,1562460906,曹秀芬家庭《悦读——连接一家三代的爱心线》
2752,981,1.0041977754,1562146977,悦读·家@万家 | 南平地区家庭展示直播
2752,4579,1.0083955489,1562146977,直播预告：悦读·家@万家 | 南平地区专场网络直播
2752,4333,1.0,1562146977,《悦读•家》书香飘万家——相伴同悦读 共抒家国情
2752,4294,1.0,1562146977,大型亲子阅读节目《悦读·家》今晚开播，戳视频先睹为快
2752,14,1.0041977754,1562146977,新闻广播
2751,1091,1.0041977754,1562144986,综合频道
2721,1056,1.0,1562142856,尤溪洲大桥路况直播
2721,1091,1.0,1562142856,综合频道
2721,4358,1.0,1562142856,天柱山音乐节 开启夏日欢乐之旅！
2721,4536,1.0041977754,1562142856,​漳州：福建天柱山欢乐大世界 探索“音乐+旅游”新模式
2721,4595,1.0,1562142856,清新福建旅游报道 漳州：福建天柱山欢乐大世界 探索“音乐+旅游”新模式
48,4588,1.0,1562136362,忍不住炫“富” 福建有这么多第一！
242,515,1.0,1562142451,都市广播
48,4589,1.0,1562136362,在福州这样骑电动车会上失信“黑名单”！
64,4594,1.0,1562138181,拉加德获欧洲央行行长提名
2750,1159,1.0041977754,1562137804,东南卫视
3267,4773,1.0,1562399751,深化党和国家机构改革，习近平明确下一步任务和方向
2750,4922,1.0,1562137804,旅游频道
2750,4932,1.0,1562137804,经视频道
3409,1278,1.062965526,1562543047,南平地区家庭悦读视频投票
2746,559,1.0,1562137723,莆田新闻综合频道
374,981,1.0,1562137491,悦读·家@万家 | 南平地区家庭展示直播
237,40,1.0293843176,1562135277,新闻频道
237,559,1.0041977754,1562135277,莆田新闻综合频道
2741,4580,1.0,1562130990,高校毕业生就业搭上“顺风车”
2741,2445,1.0,1562130990,悦读·家@万家
2741,4589,1.0,1562130990,在福州这样骑电动车会上失信“黑名单”！
374,4587,1.0,1562130162,四川宜宾市长宁县发生4.8级地震 震源深度10千米
3015,4563,1.0,1562295270,伍夏云家庭《行小善 聚大爱》
2847,981,1.0041977754,1562224430,悦读·家@万家 | 南平地区家庭展示直播
2741,4544,1.0,1562126668,省高院：让人民群众在每个司法案件中感受到公平正义
2741,4585,1.0,1562126668,正在直播：午间新时空
374,4581,1.0,1562125307,快讯！福州五城区公办幼儿园派位结果公布！
23,4552,1.0,1562116319,叮！海博早问候（7月3日）
291,4515,1.0,1562111239,《台湾新闻脸》7月1日
2746,1399,1.0,1562113276,电视剧频道
2746,889,1.0,1562113276,少儿频道
3267,1091,1.0,1562399636,综合频道
2744,4552,1.0,1562112544,叮！海博早问候（7月3日）
2945,4835,1.0,1562513717,蓝营2020党内初选民调8日起跑 吴敦义亲自释疑
2749,1348,1.0,1562111415,高振宁分享残酷电竞世界
3262,1276,1.0083955489,1562393484,南平地区家庭悦读视频投票
2749,1159,1.0041977754,1562111415,东南卫视
2749,1091,1.0,1562111415,综合频道
2748,1091,1.0419774287,1562109098,综合频道
2741,1091,1.0,1562104431,综合频道
2741,14,1.0,1562104431,新闻广播
661,559,1.0041977754,1562104398,莆田新闻综合频道
661,1159,1.0,1562104398,东南卫视
1543,2266,1.0,1562081235,微视频大赛丨这就是福建， 看得见山，望得见水，留得住乡愁
2493,4526,1.0125933184,1562080380,福建28家医院入选国家级名单
2493,4547,1.0041977754,1562080380,厦门：打造物联网千亿产业集群
2746,1159,1.0083955489,1562079134,东南卫视
2746,1091,1.0125933184,1562079134,综合频道
2745,1091,1.0,1562076708,综合频道
2731,1032,1.0293843176,1562075507,海峡卫视
245,4539,1.0,1562075209,福建省气象台发布雷电黄色预警信号
2746,1220,1.0,1562113276,公共频道
2720,1220,1.0,1562072112,公共频道
2720,1159,1.0041977754,1562072112,东南卫视
2741,4531,1.0041977754,1562069827,外交部福建全球推介活动将于7月5日举行！
2741,4528,1.0,1562069827,福建28家医院入选国家级名单！有你家乡的吗？
2744,4487,1.0,1562069550,福州新闻（2019.06.30）
2744,511,1.0041977754,1562067998,交通广播
2744,565,1.0,1562067998,音乐广播
2744,529,1.0,1562067998,莆田新闻综合广播
2744,1159,1.0,1562067998,东南卫视
2744,1399,1.0,1562067998,电视剧频道
2744,1,1.0041977754,1562067998,体育频道
3443,1276,1.0209888378,1562492479,南平地区家庭悦读视频投票
2744,1955,1.0,1562067998,《鲁豫有约一日行》|张智霖&袁咏仪，“送命题”机智问答~
2744,14,1.0083955489,1562067998,新闻广播
2744,1091,1.0041977754,1562067998,综合频道
2741,4534,1.0,1562068308,习主席6月的外交大手笔
888,889,1.0,1562067363,少儿频道
2743,1159,1.0,1562066513,东南卫视
2743,559,1.0,1562066513,莆田新闻综合频道
2595,511,1.0,1562143690,交通广播
2741,4535,1.0,1562066142,大王峰下红歌嘹亮 印象大红袍快闪献礼建党98周年
2741,4530,1.0,1562065944,热热热！台风要来了？福建开启雨雨雨模式！
2742,1091,1.0041977754,1562065586,综合频道
425,1091,1.0,1562064850,综合频道
2740,1091,1.0,1562063765,综合频道
3271,1276,1.0209888378,1562464055,南平地区家庭悦读视频投票
425,14,1.0041977754,1562059480,新闻广播
2959,4603,1.0209888378,1562253874,福州：房间变“粪池” 下水道反水谁担责？
374,4529,1.0,1562053512,外交部驻港公署负责人强烈谴责暴力冲击立法会 要求少数国家揭下“双重标准”的虚伪面纱
48,4525,1.0,1562051800,福州：隧道内车辆起火多人滞留 警察冲进浓烟救人
3450,1278,1.0713605714,1562535795,南平地区家庭悦读视频投票
48,4517,1.0,1562051800,蔡英文将出访中美洲 全程12天 在美停4晚
2078,1155,1.0,1562050781,防抗台风特别报道
2078,1257,1.0,1562050781,防抗台风“玛莉亚” 特别报道（六小时直播）
3181,1276,1.3063096726,1562359868,南平地区家庭悦读视频投票
2078,967,1.0,1562050781,防抗强降雨特别报道
2737,4521,1.0083955489,1562042790,泉州：高甲戏成为部分学校既定教学任务
2737,4520,1.0,1562042790,铁路暑期运行图10日起实施
2737,4524,1.0125933184,1562041979,国务院港澳办发言人就香港发生暴力冲击立法会事件发表谈话
2739,14,1.0,1562040612,新闻广播
374,4523,1.0,1562039771,香港强烈谴责极端暴力行为 林郑月娥：对违法行为将追究到底
2738,3037,1.0,1562039580,“全福游、有全福”千团万人福建游—“爱游醉美平潭行”首发团仪式启动
2738,4097,1.0,1562039580,房产莫名转移引发纠纷
2737,4922,1.0041977754,1562038012,旅游频道
2737,1399,1.0,1562038012,电视剧频道
2737,1091,1.0125933184,1562038012,综合频道
2737,559,1.0,1562038012,莆田新闻综合频道
2736,14,1.0041977754,1562034264,新闻广播
2736,455,1.0167910821,1562034012,经济广播
3002,4676,1.0041977754,1562292412,《律师在现场》曲折的移民路
2736,515,1.0,1562034012,都市广播
2722,515,1.0041977754,1562032100,都市广播
374,4519,1.0,1562028682,叮！海博早问候（7月2日）
2734,515,1.0,1562027950,都市广播
1243,4325,1.0,1562027510,大屏丨《遇见福州》
2733,4519,1.0,1562027510,叮！海博早问候（7月2日）
963,491,1.0,1562026664,大美福建&#032;&#032;魅力祥华
2734,529,1.0,1562024847,莆田新闻综合广播
2733,14,1.0,1562025001,新闻广播
2772,1091,1.0083955489,1562448570,综合频道
2733,980,1.0,1562025001,"2019第六届""海洋杯""中国·平潭国际自行车公开赛"
2730,529,1.0,1561991191,莆田新闻综合广播
2493,4490,1.0,1561990399,漳州新闻（2019.06.30）
2493,4512,1.0,1561990399,厦视新闻(2019.07.01)
2493,4510,1.0,1561990399,福州新闻(2019.07.01)
301,14,1.0041977754,1561986942,新闻广播
2729,559,1.0,1561987076,莆田新闻综合频道
2729,1091,1.0041977754,1561986705,综合频道
2728,4491,1.0,1561986097,“白绿竞争”白热化？蔡柯互杠不手软
2728,1056,1.0,1561986097,尤溪洲大桥路况直播
2728,19,1.0,1561986097,福州象山隧道口路况直播
2727,4504,1.0,1561983603,紫荆花开映香江——写在香港回归祖国22周年之际
2727,4479,1.0,1561983603,东南军情
213,63,1.0,1561983083,福州西洪路往榕信三区方向的路口，一下雨就…
2726,1,1.0,1561979458,体育频道
2725,14,1.0083955489,1561978938,新闻广播
2725,4497,1.0,1561978938,初心不改 矢志不渝
2725,4506,1.0,1561978938,正在直播：福建卫视新闻
2725,4496,1.0041977754,1561978938,不忘初心使命 永立时代潮头——写在中国共产党成立98周年之际
2725,4505,1.0167910821,1561978938,正在直播：帮帮团
418,14,1.0083955489,1561977238,新闻广播
3076,4563,1.0,1562511116,伍夏云家庭《行小善 聚大爱》
2724,511,1.0041977754,1561976710,交通广播
2723,1091,1.0041977754,1561972591,综合频道
3475,1276,1.0293843176,1562510017,南平地区家庭悦读视频投票
2723,14,1.0041977754,1561972591,新闻广播
2731,1056,1.0,1562252989,尤溪洲大桥路况直播
323,1091,1.0,1561969787,综合频道
900,3561,1.0,1561967510,大屏丨《寻福记—虎纠》
900,3803,1.0,1561967510,小屏丨《乌山之巅》
3416,4809,1.0,1562499904,南平：“延福门”水位超警戒 居民撤离商户歇业
900,3991,1.0,1561967510,大屏丨《福建一号公路》
900,4032,1.0,1561967510,小屏丨《漳夏泉的记忆》
900,4108,1.0,1561967510,大屏丨《扶摇万里》
900,4183,1.0,1561967510,小屏丨《小桥流水》
900,4391,1.0,1561967510,大屏丨《带你走进福州上下杭》
900,4394,1.0,1561967510,小屏丨《福建·平潭 》
374,4502,1.0,1561967733,阿富汗首都喀布尔爆炸已致65人伤 武装分子与警方交火
900,4501,1.0,1561967510,小屏丨《暮色中洲岛》
900,4494,1.0,1561967510,中国就疫苗管理单独立法 疫苗全生命周期实行最严格管理
3078,4748,1.0,1562399485,揭秘刷屏朋友圈的福建推介片：这里有一部福建对外交流简史
2841,4636,1.0,1562223622,读懂这些关键词，了解总书记“最牵挂的大事”
900,14,1.0,1561967266,新闻广播
3145,4736,1.0,1562332243,外交部长王毅点赞福建茶：大红袍天下第一
323,1159,1.0041977754,1561965647,东南卫视
3,4449,1.0,1561963011,"中欧班列与""中远之星""首次连接 开辟台厦俄物流新通道"
3,4451,1.0041977754,1561962645,龙海：镇海角灯塔对外开放 庆祝首届“世界航标日”
3,4459,1.0041977754,1561962645,"庆祝首届""世界航标日"" 龙海：镇海角灯塔对外开放"
3,4486,1.0,1561962425,"厦门：""老潘看中国""社区宣讲启动"
2720,40,1.0,1561956325,新闻频道
2720,559,1.0041977754,1561956325,莆田新闻综合频道
2720,1399,1.0335820377,1561956325,电视剧频道
2720,1091,1.0167910821,1561956325,综合频道
3,3931,1.0,1561950769,厦门：引入人才“活水” 为经济发展蓄能
480,4432,1.0,1561950144,《神探柯晨》 这部谍战剧故事新颖节奏明快
480,559,1.0125933184,1561950144,莆田新闻综合频道
480,1091,1.0167910821,1561950144,综合频道
376,3619,1.0,1561948470,三明一小区后山 突发山体滑坡！
1089,4479,1.0,1561899864,东南军情
1089,4063,1.0041977754,1561899864,东南军情
1089,1541,1.0,1561899864,人物|易烊千玺，18岁
63,559,1.0041977754,1561898413,莆田新闻综合频道
2717,40,1.0,1561896778,新闻频道
605,4922,1.0,1561888475,旅游频道
56,4483,1.0,1561881756,颤抖吧！上海之后，全国46城马上实行垃圾分类
56,4480,1.0,1561881756,2岁萌娃闯进博士爸爸毕业典礼：挨个和毕业生握手
245,4484,1.0,1561880712,美国总统特朗普30日在板门店与朝鲜最高领导人金正恩会面
2714,1032,1.0293843176,1561877269,海峡卫视
2714,4443,1.0,1561877269,红色标语——中国革命历史的“活化石”
251,1051,1.0,1561872264,金山大桥路况直播
251,1056,1.0167910821,1561872264,尤溪洲大桥路况直播
251,565,1.0,1561872264,音乐广播
251,511,1.0041977754,1561872264,交通广播
251,14,1.0251865836,1561872264,新闻广播
109,501,1.0041977754,1561871476,现场
109,27,1.0083955489,1561871476,福州黎明高架桥十字路口
3062,1276,1.1636937366,1562308219,南平地区家庭悦读视频投票
2715,503,1.0,1561867240,福建卫视新闻
2715,504,1.0041977754,1561867240,福建新闻联播
2715,1399,1.0041977754,1561867240,电视剧频道
2715,14,1.0041977754,1561867240,新闻广播
2715,27,1.0,1561867240,福州黎明高架桥十字路口
3226,4333,1.0,1562513853,《悦读•家》书香飘万家——相伴同悦读 共抒家国情
2716,980,1.0083955489,1561866202,2019第六届“海洋杯“中国·平潭国际自行车公开赛
2716,1569,1.0,1561866202,福州尤溪洲大桥路况直播
2716,1159,1.0083955489,1561866202,东南卫视
2716,1091,1.0,1561866202,综合频道
374,980,1.0,1561865590,2019第六届“海洋杯“中国·平潭国际自行车公开赛
2291,4394,1.0,1561863420,小屏丨《福建·平潭 》
2714,1004,1.0,1561862508,沙县新闻综合频道
2714,993,1.0,1561862508,尤溪新闻综合频道
2714,559,1.0083955489,1561862508,莆田新闻综合频道
2714,1159,1.096544839,1561862021,东南卫视
2715,1091,1.0041977754,1561855189,综合频道
2715,25,1.0083955489,1561855189,五四北与北二环交叉口路况直播
271,4712,1.0,1562301143,午间新时空
2616,2329,1.0,1561853039,微视频大赛丨活动预告
374,4481,1.0,1561852983,叮！海博早问候（6月30日）
291,4478,1.0,1561851996,今日海峡
3005,4617,1.0,1562292328,法国热到45.9度 气象组织:创全球史上最热六月纪录
963,4326,1.0,1561843177,大屏丨《福建那么美 等你来看见》
963,2330,1.0041977754,1561843177,锦绣中华·大美山川·福建那么美 微视频大赛  视频上传服务规则
2493,4477,1.0041977754,1561822194,"坚持高质量发展落实赶超 宁德速度服务""金娃娃""项目"
2691,4476,1.0,1561820034,台中：公交车门卡住婴儿车  妈妈心有余悸
2714,1091,1.159497424,1561818601,综合频道
2712,527,1.0,1561817630,莆田音乐交通广播
2711,14,1.0,1561816997,新闻广播
2711,1220,1.0,1561816997,公共频道
2711,559,1.0,1561816997,莆田新闻综合频道
227,993,1.0,1561816688,尤溪新闻综合频道
1389,1091,1.0,1561816149,综合频道
3291,4738,1.0,1562468104,刚刚！福建向全球自我介绍！
2713,1091,1.0,1561814338,综合频道
168,529,1.0041977754,1561810685,莆田新闻综合广播
